# ModernIME pinyin knowledge v1
# phrase<TAB>full_pinyin<TAB>frequency<TAB>category<TAB>abbreviation<TAB>source
中医附院	zhong'yi'fu'yuan	134	place	zyfy	thuocl-place
中医骨伤科学	zhong'yi'gu'shang'ke'xue	7	medical	zygskx	thuocl-medical
中医护理技术	zhong'yi'hu'li'ji'shu	18	medical	zyhljs	thuocl-medical
中医护理学	zhong'yi'hu'li'xue	9	medical	zyhlx	thuocl-medical
中医基础理论	zhong'yi'ji'chu'li'lun	106	medical	zyjcll	thuocl-medical
中医科	zhong'yi'ke	2821	medical	zyk	thuocl-medical
中意路	zhong'yi'lu	93	place	zyl	thuocl-place
中医男科学	zhong'yi'nan'ke'xue	5	medical	zynkx	thuocl-medical
中医内科学	zhong'yi'nei'ke'xue	49	medical	zynkx	thuocl-medical
重义轻财	zhong'yi'qing'cai	100	idiom	zyqc	china-idiom
重义轻生	zhong'yi'qing'sheng	100	idiom	zyqs	china-idiom
中医外科学	zhong'yi'wai'ke'xue	13	medical	zywkx	thuocl-medical
中医心理学	zhong'yi'xin'li'xue	7	medical	zyxlx	thuocl-medical
中医学	zhong'yi'xue	2233	medical	zyx	thuocl-medical
中医学基础	zhong'yi'xue'ji'chu	5	medical	zyxjc	thuocl-medical
中医穴位名	zhong'yi'xue'wei'ming	10	animal	zyxwm	thuocl-animal
中医学院	zhong'yi'xue'yuan	1168	place	zyxy	thuocl-place
中医药管理局	zhong'yi'yao'guan'li'ju	16772	law	zyyglj	thuocl-law
中医药继续教育规定	zhong'yi'yao'ji'xu'jiao'yu'gui'ding	29	law	zyyjxjygd	thuocl-law
中医药学	zhong'yi'yao'xue	448	medical	zyyx	thuocl-medical
中医医院	zhong'yi'yi'yuan	18467	law	zyyy	thuocl-law
中医医院管理评价指南	zhong'yi'yi'yuan'guan'li'ping'jia'zhi'nan	32	law	zyyyglpjzn	thuocl-law
中医院	zhong'yi'yuan	18488	place	zyy	thuocl-place
中医杂志	zhong'yi'za'zhi	21	medical	zyzz	thuocl-medical
中医诊断	zhong'yi'zhen'duan	154	medical	zyzd	thuocl-medical
中医诊断学	zhong'yi'zhen'duan'xue	29	medical	zyzdx	thuocl-medical
中医针灸疗法	zhong'yi'zhen'jiu'liao'fa	31	medical	zyzjlf	thuocl-medical
中医总院	zhong'yi'zong'yuan	15	place	zyzy	thuocl-place
中医坐堂医诊所管理办法	zhong'yi'zuo'tang'yi'zhen'suo'guan'li'ban'fa	48	law	zyztyzsglbf	thuocl-law
中银	zhong'yin	3117	finance	zy	thuocl-finance
中银大厦	zhong'yin'da'sha	202	place	zyds	thuocl-place
中银国际	zhong'yin'guo'ji	9	finance	zygj	thuocl-finance
中银绒业	zhong'yin'rong'ye	19	finance	zyry	thuocl-finance
中营	zhong'ying	71	place	zy	thuocl-place
中英联合声明	zhong'ying'lian'he'sheng'ming	883	law	zylhsm	thuocl-law
众涌	zhong'yong	16	place	zy	thuocl-place
重用机制	zhong'yong'ji'zhi	1159	it	zyjz	thuocl-it
重用性	zhong'yong'xing	7257	it	zyx	thuocl-it
中庸之道	zhong'yong'zhi'dao	100	idiom	zyzd	china-idiom
中有千千结	zhong'you'qian'qian'jie	12	poem	zyqqj	thuocl-poem
中有酥与饴	zhong'you'su'yu'yi	9	poem	zysyy	thuocl-poem
钟毓	zhong'yu	31	person	zy	thuocl-person
踵鱼翅	zhong'yu'chi	12	food	zyc	thuocl-food
终于等到你	zhong'yu'deng'dao'ni	46	it	zyddn	thuocl-it
重于泰山	zhong'yu'tai'shan	100	idiom	zyts	china-idiom
中原	zhong'yuan	35678	place	zy	thuocl-place
中源	zhong'yuan	43	finance	zy	thuocl-finance
中远	zhong'yuan	4321	finance	zy	thuocl-finance
中苑宾馆	zhong'yuan'bin'guan	12	place	zybg	thuocl-place
中远船厂	zhong'yuan'chuan'chang	5	place	zycc	thuocl-place
中原路	zhong'yuan'lu	1181	place	zyl	thuocl-place
中远路	zhong'yuan'lu	5	place	zyl	thuocl-place
中原小区	zhong'yuan'xiao'qu	16	place	zyxq	thuocl-place
中原信托	zhong'yuan'xin'tuo	16	finance	zyxt	thuocl-finance
众怨之的	zhong'yuan'zhi'de	100	idiom	zyzd	china-idiom
中原逐鹿	zhong'yuan'zhu'lu	100	idiom	zyzl	china-idiom
中约克夏猪	zhong'yue'ke'xia'zhu	7	animal	zykxz	thuocl-animal
中云办事处	zhong'yun'ban'shi'chu	6	place	zybsc	thuocl-place
中云村	zhong'yun'cun	7	place	zyc	thuocl-place
冢宰	zhong'zai	20	person	zz	thuocl-person
重载函数	zhong'zai'han'shu	5717	it	zzhs	thuocl-it
重载运算符	zhong'zai'yun'suan'fu	2361	it	zzysf	thuocl-it
中灶	zhong'zao	17	place	zz	thuocl-place
中闸	zhong'zha	50	place	zz	thuocl-place
中寨	zhong'zhai	223	place	zz	thuocl-place
钟宅	zhong'zhai	32	place	zz	thuocl-place
钟肇政	zhong'zhao'zheng	7	person	zzz	thuocl-person
钟震	zhong'zhen	6	person	zz	thuocl-person
忠贞不渝	zhong'zhen'bu'yu	100	idiom	zzby	china-idiom
钟镇涛	zhong'zhen'tao	172	person	zzt	thuocl-person
中证	zhong'zheng	344	finance	zz	thuocl-finance
重症肌无力	zhong'zheng'ji'wu'li	464	medical	zzjwl	thuocl-medical
重症监护	zhong'zheng'jian'hu	5370	medical	zzjh	thuocl-medical
重症联合免疫缺陷	zhong'zheng'lian'he'mian'yi'que'xian	6	medical	zzlhmyqx	thuocl-medical
中指	zhong'zhi	4652	medical	zz	thuocl-medical
重置	zhong'zhi	33682	it	zz	thuocl-it
钟志	zhong'zhi	13	person	zz	thuocl-person
重置成本	zhong'zhi'cheng'ben	6586	law	zzcb	thuocl-law
众志成城	zhong'zhi'cheng'cheng	100	idiom	zzcc	china-idiom
终止程序	zhong'zhi'cheng'xu	3238	it	zzcx	thuocl-it
种植机	zhong'zhi'ji	78	medical	zzj	thuocl-medical
中直机关事务管理局	zhong'zhi'ji'guan'shi'wu'guan'li'ju	64	law	zzjgswglj	thuocl-law
重置价值条款	zhong'zhi'jia'zhi'tiao'kuan	16	law	zzjztk	thuocl-law
中止令	zhong'zhi'ling	5	law	zzl	thuocl-law
中值滤波	zhong'zhi'lv'bo	262	it	zzlb	thuocl-it
中值滤波器	zhong'zhi'lv'bo'qi	60	it	zzlbq	thuocl-it
重置密码	zhong'zhi'mi'ma	747	it	zzmm	thuocl-it
终止权	zhong'zhi'quan	2426	law	zzq	thuocl-law
中止谈判	zhong'zhi'tan'pan	288	law	zztp	thuocl-law
重置文件	zhong'zhi'wen'jian	94	it	zzwj	thuocl-it
踵趾相接	zhong'zhi'xiang'jie	100	idiom	zzxj	china-idiom
种植义齿	zhong'zhi'yi'chi	70	medical	zzyc	thuocl-medical
终止用电	zhong'zhi'yong'dian	75	law	zzyd	thuocl-law
种植制度	zhong'zhi'zhi'du	410	law	zzzd	thuocl-law
中止执行	zhong'zhi'zhi'xing	3814	law	zzzx	thuocl-law
终止子	zhong'zhi'zi	6	medical	zzz	thuocl-medical
冢中枯骨	zhong'zhong'ku'gu	100	idiom	zzkg	china-idiom
中州路	zhong'zhou'lu	189	place	zzl	thuocl-place
中柱	zhong'zhu	105	medical	zz	thuocl-medical
中注	zhong'zhu	68	medical	zz	thuocl-medical
种猪场	zhong'zhu'chang	321	place	zzc	thuocl-place
中转服务	zhong'zhuan'fu'wu	1653	law	zzfw	thuocl-law
中庄	zhong'zhuang	96	place	zz	thuocl-place
重装系统	zhong'zhuang'xi'tong	2856	it	zzxt	thuocl-it
中缀	zhong'zhui	791	it	zz	thuocl-it
中缀表达式	zhong'zhui'biao'da'shi	1087	it	zzbds	thuocl-it
中缀转后缀	zhong'zhui'zhuan'hou'zhui	106	it	zzzhz	thuocl-it
众啄同音	zhong'zhuo'tong'yin	100	idiom	zzty	china-idiom
仲子	zhong'zi	17	person	zz	thuocl-person
冢子	zhong'zi	8	place	zz	thuocl-place
种子处理	zhong'zi'chu'li	49	medical	zzcl	thuocl-medical
种子公司	zhong'zi'gong'si	660	place	zzgs	thuocl-place
种子管理条例	zhong'zi'guan'li'tiao'li	251	law	zzgltl	thuocl-law
种子年	zhong'zi'nian	13	medical	zzn	thuocl-medical
种子填充算法	zhong'zi'tian'chong'suan'fa	61	it	zztcsf	thuocl-it
种子休眠	zhong'zi'xiu'mian	5	medical	zzxm	thuocl-medical
中资银行	zhong'zi'yin'hang	153	finance	zzyh	thuocl-finance
种子站	zhong'zi'zhan	208	place	zzz	thuocl-place
踵足相接	zhong'zu'xiang'jie	100	idiom	zzxj	china-idiom
种族血缘	zhong'zu'xue'yuan	18	law	zzxy	thuocl-law
众醉独醒	zhong'zui'du'xing	100	idiom	zzdx	china-idiom
重做	zhong'zuo	12180	it	zz	thuocl-it
重做日志	zhong'zuo'ri'zhi	1989	it	zzrz	thuocl-it
州安全局	zhou'an'quan'ju	5	place	zaqj	thuocl-place
周岙底	zhou'ao'di	9	place	zad	thuocl-place
周邦彦	zhou'bang'yan	34	person	zby	thuocl-person
皱襞	zhou'bi	50	medical	zb	thuocl-medical
周笔畅	zhou'bi'chang	747	person	zbc	thuocl-person
周兵	zhou'bing	526	person	zb	thuocl-person
周炳文	zhou'bing'wen	42	person	zbw	thuocl-person
周勃	zhou'bo	39	person	zb	thuocl-person
骤不及防	zhou'bu'ji'fang	100	idiom	zbjf	china-idiom
周仓	zhou'cang	26	person	zc	thuocl-person
周长发	zhou'chang'fa	9	person	zcf	thuocl-person
舟车劳顿	zhou'che'lao'dun	100	idiom	zcld	china-idiom
周臣	zhou'chen	21	person	zc	thuocl-person
州城	zhou'cheng	138	place	zc	thuocl-place
轴承厂	zhou'cheng'chang	133	place	zcc	thuocl-place
轴承衬套	zhou'cheng'chen'tao	17	car	zcct	thuocl-car
周成王	zhou'cheng'wang	50	person	zcw	thuocl-person
周驰	zhou'chi	15	person	zc	thuocl-person
周传雄	zhou'chuan'xiong	73	person	zcx	thuocl-person
周传瑛	zhou'chuan'ying	11	person	zcy	thuocl-person
皱唇鲨	zhou'chun'sha	30	animal	zcs	thuocl-animal
皱唇鲨科	zhou'chun'sha'ke	6	animal	zcsk	thuocl-animal
周春燕	zhou'chun'yan	24	place	zcy	thuocl-place
洲村	zhou'cun	22	place	zc	thuocl-place
周村村	zhou'cun'cun	9	place	zcc	thuocl-place
周村村委会	zhou'cun'cun'wei'hui	8	place	zccwh	thuocl-place
周村大酥烧饼	zhou'cun'da'su'shao'bing	43	food	zcdssb	thuocl-food
周村烧饼	zhou'cun'shao'bing	385	food	zcsb	thuocl-food
周村水库	zhou'cun'shui'ku	8	place	zcsk	thuocl-place
周村酥烧饼	zhou'cun'su'shao'bing	9	food	zcssb	thuocl-food
周村镇	zhou'cun'zhen	26	place	zcz	thuocl-place
周厝村	zhou'cuo'cun	5	place	zcc	thuocl-place
周大新	zhou'da'xin	125	person	zdx	thuocl-person
周岱	zhou'dai	22	person	zd	thuocl-person
洲岛	zhou'dao	112	place	zd	thuocl-place
周德刚	zhou'de'gang	23	person	zdg	thuocl-person
周店	zhou'dian	44	place	zd	thuocl-place
州电视台	zhou'dian'shi'tai	25	place	zdst	thuocl-place
周殿元	zhou'dian'yuan	13	person	zdy	thuocl-person
周定王	zhou'ding'wang	7	person	zdw	thuocl-person
昼短苦夜长	zhou'duan'ku'ye'zhang	8	poem	zdkyz	thuocl-poem
昼度夜思	zhou'duo'ye'si	100	idiom	zdys	china-idiom
舟蛾	zhou'e	342	animal	ze	thuocl-animal
舟蛾科	zhou'e'ke	10	animal	zek	thuocl-animal
周恩来	zhou'en'lai	29617	person	zel	thuocl-person
周恩来故居	zhou'en'lai'gu'ju	81	place	zelgj	thuocl-place
周恩来祖居	zhou'en'lai'zu'ju	7	place	zelzj	thuocl-place
周而不比	zhou'er'bu'bi	100	idiom	zebb	china-idiom
周而复	zhou'er'fu	27	person	zef	thuocl-person
周而复始	zhou'er'fu'shi	100	idiom	zefs	china-idiom
州二中	zhou'er'zhong	6	place	zez	thuocl-place
周方	zhou'fang	109	place	zf	thuocl-place
周防	zhou'fang	5	person	zf	thuocl-person
骤风暴雨	zhou'feng'bao'yu	100	idiom	zfby	china-idiom
骤风急雨	zhou'feng'ji'yu	100	idiom	zfjy	china-idiom
周复	zhou'fu	42	person	zf	thuocl-person
周佛海	zhou'fu'hai	101	person	zfh	thuocl-person
昼伏夜动	zhou'fu'ye'dong	100	idiom	zfyd	china-idiom
昼伏夜行	zhou'fu'ye'xing	100	idiom	zfyx	china-idiom
昼伏夜游	zhou'fu'ye'you	100	idiom	zfyy	china-idiom
周干	zhou'gan	34	person	zg	thuocl-person
昼干夕惕	zhou'gan'xi'ti	100	idiom	zgxt	china-idiom
周镐	zhou'gao	8	person	zg	thuocl-person
周戈庄	zhou'ge'zhuang	18	place	zgz	thuocl-place
昼耕夜诵	zhou'geng'ye'song	100	idiom	zgys	china-idiom
周公	zhou'gong	660	person	zg	thuocl-person
州工商局	zhou'gong'shang'ju	43	place	zgsj	thuocl-place
周公吐哺	zhou'gong'tu'bu	100	idiom	zgtb	china-idiom
舟骨	zhou'gu	34	medical	zg	thuocl-medical
周谷城	zhou'gu'cheng	43	person	zgc	thuocl-person
肘关节脱位	zhou'guan'jie'tuo'wei	22	medical	zgjtw	thuocl-medical
肘管综合征	zhou'guan'zong'he'zheng	6	medical	zgzhz	thuocl-medical
周光召	zhou'guang'zhao	357	person	zgz	thuocl-person
周规折矩	zhou'gui'zhe'ju	100	idiom	zgzj	china-idiom
周国平	zhou'guo'ping	654	person	zgp	thuocl-person
州国税局	zhou'guo'shui'ju	9	place	zgsj	thuocl-place
周海滨	zhou'hai'bin	548	person	zhb	thuocl-person
周海媚	zhou'hai'mei	105	person	zhm	thuocl-person
周浩	zhou'hao	400	person	zh	thuocl-person
周颢	zhou'hao	10	person	zh	thuocl-person
洲河	zhou'he	10	place	zh	thuocl-place
周河湾	zhou'he'wan	15	place	zhw	thuocl-place
周鹤洋	zhou'he'yang	17	person	zhy	thuocl-person
周宏亮	zhou'hong'liang	26	place	zhl	thuocl-place
周宏伟	zhou'hong'wei	119	place	zhw	thuocl-place
周鸿祎	zhou'hong'yi	1481	person	zhy	thuocl-person
周华	zhou'hua	618	place	zh	thuocl-place
周华健	zhou'hua'jian	804	person	zhj	thuocl-person
周桓王	zhou'huan'wang	5	person	zhw	thuocl-person
周煌	zhou'huang	57	person	zh	thuocl-person
周蕙	zhou'hui	77	person	zh	thuocl-person
周慧敏	zhou'hui'min	607	person	zhm	thuocl-person
周矶管理区	zhou'ji'guan'li'qu	10	place	zjglq	thuocl-place
周急继乏	zhou'ji'ji'fa	100	idiom	zjjf	china-idiom
周家坝	zhou'jia'ba	74	place	zjb	thuocl-place
周家冲	zhou'jia'chong	18	place	zjc	thuocl-place
周家祠	zhou'jia'ci	17	place	zjc	thuocl-place
周家大湾	zhou'jia'da'wan	28	place	zjdw	thuocl-place
周家大院	zhou'jia'da'yuan	82	place	zjdy	thuocl-place
周家店	zhou'jia'dian	25	place	zjd	thuocl-place
周家渡	zhou'jia'du	188	place	zjd	thuocl-place
周家井	zhou'jia'jing	7	place	zjj	thuocl-place
周家坡	zhou'jia'po	8	place	zjp	thuocl-place
周家桥	zhou'jia'qiao	73	place	zjq	thuocl-place
周家湾	zhou'jia'wan	45	place	zjw	thuocl-place
周家巷	zhou'jia'xiang	34	place	zjx	thuocl-place
周家峪	zhou'jia'yu	7	place	zjy	thuocl-place
周家院子	zhou'jia'yuan'zi	7	place	zjyz	thuocl-place
周家寨	zhou'jia'zhai	19	place	zjz	thuocl-place
周家庄	zhou'jia'zhuang	116	place	zjz	thuocl-place
周家嘴路	zhou'jia'zui'lu	371	place	zjzl	thuocl-place
周家嘴路黄兴路	zhou'jia'zui'lu'huang'xing'lu	5	place	zjzlhxl	thuocl-place
肘尖	zhou'jian	16	medical	zj	thuocl-medical
周建军	zhou'jian'jun	560	place	zjj	thuocl-place
周建玲	zhou'jian'ling	111	place	zjl	thuocl-place
周建琴	zhou'jian'qin	6	place	zjq	thuocl-place
周建人	zhou'jian'ren	60	person	zjr	thuocl-person
州建设局	zhou'jian'she'ju	13	place	zjsj	thuocl-place
周杰	zhou'jie	912	person	zj	thuocl-person
周杰伦	zhou'jie'lun	7065	person	zjl	thuocl-person
周京	zhou'jing	55	person	zj	thuocl-person
昼警暮巡	zhou'jing'mu'xun	100	idiom	zjmx	china-idiom
周敬王	zhou'jing'wang	10	person	zjw	thuocl-person
昼警夕惕	zhou'jing'xi'ti	100	idiom	zjxt	china-idiom
周矩	zhou'ju	28	person	zj	thuocl-person
周俊勋	zhou'jun'xun	11	person	zjx	thuocl-person
周康王	zhou'kang'wang	11	person	zkw	thuocl-person
周克芹	zhou'ke'qin	16	person	zkq	thuocl-person
州客运站	zhou'ke'yun'zhan	12	place	zkyz	thuocl-place
周口地区	zhou'kou'di'qu	87	place	zkdq	thuocl-place
周口店	zhou'kou'dian	750	place	zkd	thuocl-place
周口店北京猿人遗址	zhou'kou'dian'bei'jing'yuan'ren'yi'zhi	35	place	zkdbjyryz	thuocl-place
周口店路口	zhou'kou'dian'lu'kou	7	place	zkdlk	thuocl-place
周口市	zhou'kou'shi	3236	place	zks	thuocl-place
周魁	zhou'kui	9	person	zk	thuocl-person
周昆	zhou'kun	197	person	zk	thuocl-person
周鲲	zhou'kun	13	person	zk	thuocl-person
周郎顾曲	zhou'lang'gu'qu	100	idiom	zlgq	china-idiom
周雷	zhou'lei	168	person	zl	thuocl-person
周立波	zhou'li'bo	1460	person	zlb	thuocl-person
周丽淇	zhou'li'qi	74	person	zlq	thuocl-person
周厉王	zhou'li'wang	61	person	zlw	thuocl-person
周莲	zhou'lian	11	person	zl	thuocl-person
周亮工	zhou'liang'gong	12	person	zlg	thuocl-person
周林彬	zhou'lin'bin	169	law	zlb	thuocl-law
周灵王	zhou'ling'wang	14	person	zlw	thuocl-person
周伦	zhou'lun	13	person	zl	thuocl-person
昼盲	zhou'mang	12	medical	zm	thuocl-medical
周懋琦	zhou'mao'qi	12	person	zmq	thuocl-person
洲美	zhou'mei	8	place	zm	thuocl-place
周冕	zhou'mian	14	person	zm	thuocl-person
周末风	zhou'mo'feng	5102	car	zmf	thuocl-car
周末小狗	zhou'mo'xiao'gou	11	animal	zmxg	thuocl-animal
周穆王	zhou'mu'wang	53	person	zmw	thuocl-person
肘内翻	zhou'nei'fan	11	medical	znf	thuocl-medical
周宁	zhou'ning	830	person	zn	thuocl-person
周佩	zhou'pei	11	person	zp	thuocl-person
周培源	zhou'pei'yuan	133	person	zpy	thuocl-person
周棚	zhou'peng	15	place	zp	thuocl-place
周平	zhou'ping	1070	person	zp	thuocl-person
周平王	zhou'ping'wang	19	person	zpw	thuocl-person
周浦	zhou'pu	828	place	zp	thuocl-place
周期	zhou'qi	77769	finance	zq	thuocl-finance
周启邦	zhou'qi'bang	13	person	zqb	thuocl-person
周其凤	zhou'qi'feng	927	person	zqf	thuocl-person
周奇奇	zhou'qi'qi	23	person	zqq	thuocl-person
周期窃取	zhou'qi'qie'qu	10	it	zqqq	thuocl-it
州气象局	zhou'qi'xiang'ju	33	place	zqxj	thuocl-place
周期性	zhou'qi'xing	7071	finance	zqx	thuocl-finance
周期性麻痹	zhou'qi'xing'ma'bi	20	medical	zqxmb	thuocl-medical
周期性中断	zhou'qi'xing'zhong'duan	71	it	zqxzd	thuocl-it
昼乾夕惕	zhou'qian'xi'ti	100	idiom	zqxt	china-idiom
周强	zhou'qiang	7950	person	zq	thuocl-person
周桥	zhou'qiao	44	place	zq	thuocl-place
周情孔思	zhou'qing'kong'si	100	idiom	zqks	china-idiom
周庆祥	zhou'qing'xiang	10	person	zqx	thuocl-person
周庆云	zhou'qing'yun	37	person	zqy	thuocl-person
周穷恤匮	zhou'qiong'xu'kui	100	idiom	zqxk	china-idiom
舟曲	zhou'qu	6759	place	zq	thuocl-place
周去非	zhou'qu'fei	7	person	zqf	thuocl-person
周权	zhou'quan	61	person	zq	thuocl-person
周荃	zhou'quan	31	person	zq	thuocl-person
周群	zhou'qun	352	person	zq	thuocl-person
州人民医院	zhou'ren'min'yi'yuan	132	place	zrmyy	thuocl-place
昼日三接	zhou'ri'san'jie	100	idiom	zrsj	china-idiom
昼日昼夜	zhou'ri'zhou'ye	100	idiom	zrzy	china-idiom
周荣	zhou'rong	248	medical	zr	thuocl-medical
周如璧	zhou'ru'bi	5	person	zrb	thuocl-person
周瑞生	zhou'rui'sheng	13	person	zrs	thuocl-person
周润发	zhou'run'fa	1151	person	zrf	thuocl-person
周善	zhou'shan	9	person	zs	thuocl-person
周山	zhou'shan	139	place	zs	thuocl-place
舟山	zhou'shan	7581	place	zs	thuocl-place
舟山东路	zhou'shan'dong'lu	23	place	zsdl	thuocl-place
舟山路	zhou'shan'lu	47	place	zsl	thuocl-place
舟山市	zhou'shan'shi	1653	place	zss	thuocl-place
舟山市发展和改革委员会	zhou'shan'shi'fa'zhan'he'gai'ge'wei'yuan'hui	27	law	zssfzhggwyh	thuocl-law
周尚	zhou'shang	15	person	zs	thuocl-person
周尚文	zhou'shang'wen	11	person	zsw	thuocl-person
诌上抑下	zhou'shang'yi'xia	100	idiom	zsyx	china-idiom
粥少僧多	zhou'shao'seng'duo	100	idiom	zssd	china-idiom
周升	zhou'sheng	46	person	zs	thuocl-person
周胜考	zhou'sheng'kao	33	person	zsk	thuocl-person
周仕	zhou'shi	7	person	zs	thuocl-person
周实	zhou'shi	14	person	zs	thuocl-person
周诗	zhou'shi	30	person	zs	thuocl-person
周士彬	zhou'shi'bin	5	person	zsb	thuocl-person
周世德	zhou'shi'de	5	person	zsd	thuocl-person
周士第	zhou'shi'di	42	person	zsd	thuocl-person
周世金	zhou'shi'jin	6	person	zsj	thuocl-person
周世宗	zhou'shi'zong	27	person	zsz	thuocl-person
周守忠	zhou'shou'zhong	7	person	zsz	thuocl-person
周恕	zhou'shu	13	person	zs	thuocl-person
周述	zhou'shu	20	person	zs	thuocl-person
周树人	zhou'shu'ren	116	person	zsr	thuocl-person
舟水之喻	zhou'shui'zhi'yu	100	idiom	zszy	china-idiom
宙斯	zhou'si	297	person	zs	thuocl-person
州司法局	zhou'si'fa'ju	57	place	zsfj	thuocl-place
昼思夜想	zhou'si'ye'xiang	100	idiom	zsyx	china-idiom
皱缩	zhou'suo	111	medical	zs	thuocl-medical
周泰	zhou'tai	21	person	zt	thuocl-person
州泰	zhou'tai	25	person	zt	thuocl-person
洲泰	zhou'tai	9	place	zt	thuocl-place
周太玄	zhou'tai'xuan	9	person	ztx	thuocl-person
周涛	zhou'tao	1435	person	zt	thuocl-person
州体育馆	zhou'ti'yu'guan	10	place	ztyg	thuocl-place
咒天骂地	zhou'tian'ma'di	100	idiom	ztmd	china-idiom
周天球	zhou'tian'qiu	6	person	ztq	thuocl-person
洲头	zhou'tou	261	place	zt	thuocl-place
轴突	zhou'tu	31	medical	zt	thuocl-medical
肘外翻	zhou'wai'fan	23	medical	zwf	thuocl-medical
轴位	zhou'wei	40	medical	zw	thuocl-medical
周威烈王	zhou'wei'lie'wang	10	person	zwlw	thuocl-person
周围神经	zhou'wei'shen'jing	420	medical	zwsj	thuocl-medical
周围神经病	zhou'wei'shen'jing'bing	51	medical	zwsjb	thuocl-medical
周围神经系统	zhou'wei'shen'jing'xi'tong	24	medical	zwsjxt	thuocl-medical
周伟童	zhou'wei'tong	6	person	zwt	thuocl-person
周围性面瘫	zhou'wei'xing'mian'tan	25	medical	zwxmt	thuocl-medical
周围血管病	zhou'wei'xue'guan'bing	71	medical	zwxgb	thuocl-medical
周围血管疾病	zhou'wei'xue'guan'ji'bing	31	medical	zwxgjb	thuocl-medical
周文彬	zhou'wen'bin	209	person	zwb	thuocl-person
周汶锜	zhou'wen'qi	31	person	zwq	thuocl-person
周文王	zhou'wen'wang	199	person	zww	thuocl-person
周文雍	zhou'wen'yong	81	person	zwy	thuocl-person
肘窝	zhou'wo	55	medical	zw	thuocl-medical
周吴	zhou'wu	44	place	zw	thuocl-place
周武帝	zhou'wu'di	7	person	zwd	thuocl-person
周武王	zhou'wu'wang	186	person	zww	thuocl-person
周武王姬发	zhou'wu'wang'ji'fa	8	person	zwwjf	thuocl-person
周西成	zhou'xi'cheng	8	person	zxc	thuocl-person
周希汉	zhou'xi'han	20	person	zxh	thuocl-person
周锡年	zhou'xi'nian	5	person	zxn	thuocl-person
周襄王	zhou'xiang'wang	6	person	zxw	thuocl-person
昼想夜梦	zhou'xiang'ye'meng	100	idiom	zxym	china-idiom
州消防局	zhou'xiao'fang'ju	5	place	zxfj	thuocl-place
周小玲	zhou'xiao'ling	22	place	zxl	thuocl-place
周孝王	zhou'xiao'wang	5	person	zxw	thuocl-person
肘胁之患	zhou'xie'zhi'huan	100	idiom	zxzh	china-idiom
周信	zhou'xin	25	person	zx	thuocl-person
周昕	zhou'xin	271	person	zx	thuocl-person
周信芳	zhou'xin'fang	144	person	zxf	thuocl-person
洲心街道	zhou'xin'jie'dao	20	place	zxjd	thuocl-place
周新庄	zhou'xin'zhuang	6	place	zxz	thuocl-place
周星驰	zhou'xing'chi	1848	person	zxc	thuocl-person
周行而不殆	zhou'xing'er'bu'dai	6	poem	zxebd	thuocl-poem
肘行膝步	zhou'xing'xi'bu	100	idiom	zxxb	china-idiom
周徐	zhou'xu	5	place	zx	thuocl-place
周煦	zhou'xu	6	person	zx	thuocl-person
周璇	zhou'xuan	371	person	zx	thuocl-person
周宣王	zhou'xuan'wang	38	person	zxw	thuocl-person
周循	zhou'xun	5	person	zx	thuocl-person
周迅	zhou'xun	1903	person	zx	thuocl-person
周亚夫	zhou'ya'fu	37	person	zyf	thuocl-person
周彦宏	zhou'yan'hong	22	person	zyh	thuocl-person
周扬	zhou'yang	398	person	zy	thuocl-person
粥样斑块	zhou'yang'ban'kuai	67	medical	zybk	thuocl-medical
昼夜垂直移动	zhou'ye'chui'zhi'yi'dong	5	animal	zyczyd	thuocl-animal
昼夜各有宜	zhou'ye'ge'you'yi	37	poem	zygyy	thuocl-poem
昼夜兼程	zhou'ye'jian'cheng	100	idiom	zyjc	china-idiom
昼夜兼行	zhou'ye'jian'xing	100	idiom	zyjx	china-idiom
昼夜节律	zhou'ye'jie'lv	117	medical	zyjl	thuocl-medical
肘腋之患	zhou'ye'zhi'huan	100	idiom	zyzh	china-idiom
周一良	zhou'yi'liang	32	person	zyl	thuocl-person
周逸群	zhou'yi'qun	62	person	zyq	thuocl-person
周夷王	zhou'yi'wang	5	person	zyw	thuocl-person
周一围	zhou'yi'wei	6	person	zyw	thuocl-person
周一岳	zhou'yi'yue	929	medical	zyy	thuocl-medical
州一中	zhou'yi'zhong	10	place	zyz	thuocl-place
周胤	zhou'yin	14	person	zy	thuocl-person
昼吟宵哭	zhou'yin'xiao'ku	100	idiom	zyxk	china-idiom
昼阴夜阳	zhou'yin'ye'yang	100	idiom	zyyy	china-idiom
周莹	zhou'ying	208	person	zy	thuocl-person
周瑛琦	zhou'ying'qi	22	person	zyq	thuocl-person
周永年	zhou'yong'nian	34	person	zyn	thuocl-person
周永泰	zhou'yong'tai	5	person	zyt	thuocl-person
周游列国	zhou'you'lie'guo	100	idiom	zylg	china-idiom
周幽王	zhou'you'wang	56	person	zyw	thuocl-person
周渔	zhou'yu	8	person	zy	thuocl-person
周瑜	zhou'yu	1017	person	zy	thuocl-person
骤雨暴风	zhou'yu'bao'feng	100	idiom	zybf	china-idiom
骤雨不终日	zhou'yu'bu'zhong'ri	15	poem	zybzr	thuocl-poem
周玉衡	zhou'yu'heng	58	person	zyh	thuocl-person
骤雨狂风	zhou'yu'kuang'feng	100	idiom	zykf	china-idiom
周渝民	zhou'yu'min	235	person	zym	thuocl-person
